order_id,date,customer_id,product_category,product_price,quantity,payment_method,region,total_amount,month
356,2023-12-20,3708,Electronics,193.73,1,Debit Card,East,193.73,2023-12
357,2023-02-20,4175,Sports,316.67,1,Debit Card,East,316.67,2023-02
358,2024-07-28,2778,Sports,398.86,1,Cash,West,398.86,2024-07
359,2023-07-09,2485,Books,147.49,4,Debit Card,West,589.96,2023-07
360,2023-05-05,4814,Sports,282.83,3,Debit Card,North,848.49,2023-05
361,2023-05-30,3014,Clothing,357.28,3,Cash,South,1071.84,2023-05
362,2023-11-10,4789,Electronics,75.87,4,Credit Card,North,303.48,2023-11
363,2024-07-23,1709,Clothing,408.89,1,Cash,North,408.89,2024-07
364,2023-12-08,3443,Sports,306.99,2,PayPal,East,613.98,2023-12
365,2023-11-01,1911,Electronics,475.27,2,Debit Card,South,950.54,2023-11
366,2023-02-23,2360,Clothing,176.37,2,PayPal,North,352.74,2023-02
367,2024-03-19,4052,Books,62.99,1,Debit Card,East,62.99,2024-03
368,2024-09-04,4670,Clothing,258.19,4,Credit Card,West,1032.76,2024-09
369,2023-09-21,4213,Sports,52.05,4,Debit Card,North,208.2,2023-09
370,2023-02-22,3364,Electronics,485.07,4,Cash,West,1940.28,2023-02
371,2024-07-25,2734,Books,28.96,3,Debit Card,South,86.88,2024-07
372,2024-09-11,4629,Electronics,379.22,3,PayPal,North,1137.66,2024-09
373,2023-01-05,2823,Books,267.3,3,Cash,West,801.9,2023-01
374,2023-04-13,4598,Electronics,190.62,3,PayPal,West,571.86,2023-04
375,2023-07-15,2579,Sports,42.26,2,Credit Card,South,84.52,2023-07
376,2023-12-16,4472,Books,314.86,2,PayPal,East,629.72,2023-12
377,2023-02-16,1680,Home & Garden,296.76,4,PayPal,East,1187.04,2023-02
378,2024-10-17,2333,Electronics,147.63,3,PayPal,North,442.89,2024-10
379,2023-09-26,3542,Electronics,456.01,4,Cash,West,1824.04,2023-09
380,2024-01-05,1555,Clothing,159.01,1,Credit Card,East,159.01,2024-01
381,2024-09-27,1609,Books,230.37,3,Credit Card,North,691.11,2024-09
382,2023-04-16,4844,Home & Garden,276.44,3,Credit Card,West,829.32,2023-04
383,2024-10-20,3156,Sports,59.11,4,PayPal,North,236.44,2024-10
384,2024-10-18,4866,Clothing,466.76,4,Cash,South,1867.04,2024-10
385,2023-04-30,1371,Home & Garden,193.52,1,Cash,North,193.52,2023-04
386,2024-08-26,3902,Books,49.58,4,Cash,South,198.32,2024-08
387,2023-02-27,1615,Home & Garden,199.77,3,PayPal,West,599.31,2023-02
388,2023-12-12,3815,Electronics,304.1,2,Credit Card,West,608.2,2023-12
389,2024-04-18,2914,Electronics,261.69,1,PayPal,West,261.69,2024-04
390,2023-04-27,3253,Clothing,350.33,1,Cash,North,350.33,2023-04
391,2023-05-07,1846,Books,37.19,3,PayPal,West,111.57,2023-05
392,2024-01-28,1042,Books,149.42,2,Debit Card,West,298.84,2024-01
393,2024-10-02,1864,Home & Garden,411.42,4,Credit Card,South,1645.68,2024-10
394,2023-02-27,2268,Clothing,49.15,4,Credit Card,West,196.6,2023-02
395,2024-09-25,4358,Books,429.19,2,Cash,West,858.38,2024-09
396,2024-05-27,2378,Electronics,55.03,2,PayPal,West,110.06,2024-05
397,2023-04-06,1784,Home & Garden,418.88,3,Cash,East,1256.64,2023-04
398,2024-09-29,1475,Sports,186.79,4,PayPal,West,747.16,2024-09
399,2023-04-28,1082,Electronics,309.98,3,Debit Card,North,929.94,2023-04
400,2024-07-13,2133,Clothing,84.91,4,Credit Card,South,339.64,2024-07
401,2024-08-23,3237,Books,42.42,4,Credit Card,West,169.68,2024-08
402,2024-05-02,1799,Electronics,115.81,2,PayPal,North,231.62,2024-05
403,2023-08-25,1935,Sports,72.65,3,Credit Card,South,217.95,2023-08
404,2023-09-29,4980,Sports,163.08,2,PayPal,South,326.16,2023-09
405,2023-07-08,3298,Clothing,262.05,3,Cash,North,786.15,2023-07
406,2024-03-22,4795,Electronics,298.49,4,Debit Card,North,1193.96,2024-03
407,2024-08-03,3338,Home & Garden,397.04,1,PayPal,East,397.04,2024-08
408,2023-09-04,2668,Electronics,331.56,1,Debit Card,East,331.56,2023-09
409,2023-03-17,4272,Sports,308.29,3,Cash,West,924.87,2023-03
410,2023-06-03,4868,Clothing,211.77,3,Cash,East,635.31,2023-06
411,2024-10-17,1325,Clothing,242.17,2,Cash,North,484.34,2024-10
412,2024-03-10,2534,Home & Garden,213.12,4,PayPal,East,852.48,2024-03
413,2023-03-27,4480,Clothing,422.66,1,Debit Card,South,422.66,2023-03
414,2023-10-12,4678,Clothing,122.7,2,Debit Card,North,245.4,2023-10
415,2023-08-08,4861,Clothing,12.8,3,Credit Card,West,38.4,2023-08
416,2023-03-10,2985,Clothing,329.15,4,PayPal,South,1316.6,2023-03
417,2023-02-16,2964,Clothing,109.21,2,Credit Card,South,218.42,2023-02
418,2023-04-04,1836,Sports,446.16,2,Credit Card,South,892.32,2023-04
419,2024-03-28,1507,Electronics,430.93,3,PayPal,North,1292.79,2024-03
420,2023-07-23,3778,Books,47.6,4,Credit Card,North,190.4,2023-07
421,2023-08-06,4672,Clothing,62.13,1,Credit Card,West,62.13,2023-08
422,2024-04-18,3119,Books,252.63,2,Credit Card,East,505.26,2024-04
423,2024-03-07,2270,Books,308.52,3,Cash,East,925.56,2024-03
424,2023-12-07,1640,Sports,144.71,2,PayPal,East,289.42,2023-12
425,2024-07-04,4795,Clothing,361.23,3,Cash,East,1083.69,2024-07
426,2024-09-03,3987,Books,301.51,3,Credit Card,South,904.53,2024-09
427,2023-10-16,2878,Clothing,169.16,3,Credit Card,North,507.48,2023-10
428,2023-09-11,1607,Home & Garden,22.43,4,Cash,East,89.72,2023-09
429,2023-12-23,4658,Home & Garden,377.57,1,Credit Card,South,377.57,2023-12
430,2023-01-23,2958,Home & Garden,115.23,4,PayPal,North,460.92,2023-01
431,2024-06-05,1565,Books,418.89,1,Debit Card,North,418.89,2024-06
432,2023-04-10,2367,Home & Garden,215.94,3,Cash,North,647.82,2023-04
433,2023-06-29,4996,Sports,292.77,1,Debit Card,South,292.77,2023-06
434,2023-08-11,3101,Sports,437.74,4,Debit Card,East,1750.96,2023-08
435,2024-10-20,2753,Books,433.18,2,Debit Card,North,866.36,2024-10
436,2024-03-17,3575,Clothing,192.04,4,Cash,South,768.16,2024-03
437,2024-08-30,3658,Electronics,112.36,4,Credit Card,North,449.44,2024-08
438,2023-11-21,4603,Clothing,389.82,4,PayPal,West,1559.28,2023-11
439,2024-05-30,2581,Clothing,222.21,4,Credit Card,West,888.84,2024-05
440,2023-01-16,2986,Clothing,104.1,4,PayPal,South,416.4,2023-01
441,2023-12-02,3240,Clothing,453.17,1,Credit Card,East,453.17,2023-12
442,2023-09-15,4966,Electronics,107.07,1,Debit Card,East,107.07,2023-09
443,2024-05-11,3105,Home & Garden,22.65,2,Debit Card,North,45.3,2024-05
444,2023-06-09,4508,Clothing,19.94,4,PayPal,East,79.76,2023-06
445,2024-04-19,4182,Sports,314.93,4,Cash,East,1259.72,2024-04
446,2024-01-15,1128,Books,334.22,2,Credit Card,West,668.44,2024-01
447,2024-06-28,2872,Books,162.41,2,Debit Card,South,324.82,2024-06
448,2024-03-02,1705,Sports,166.81,3,PayPal,West,500.43,2024-03
449,2024-09-04,4996,Clothing,176.35,2,Credit Card,South,352.7,2024-09
450,2023-09-25,1851,Electronics,343.28,2,PayPal,North,686.56,2023-09
451,2024-07-30,4397,Home & Garden,38.49,2,Cash,West,76.98,2024-07
452,2024-02-21,1007,Books,465.27,3,Cash,South,1395.81,2024-02
453,2023-06-17,3076,Home & Garden,119.04,1,Credit Card,East,119.04,2023-06
454,2023-02-12,2135,Electronics,499.84,3,Cash,South,1499.52,2023-02
455,2024-07-09,3994,Books,94.05,1,Credit Card,East,94.05,2024-07
456,2023-10-12,4744,Home & Garden,388.06,2,Credit Card,North,776.12,2023-10
457,2024-02-01,3178,Electronics,119.47,3,Cash,East,358.41,2024-02
458,2023-01-12,3235,Home & Garden,49.61,3,PayPal,South,148.83,2023-01
459,2024-08-29,2698,Clothing,438.72,1,PayPal,West,438.72,2024-08
460,2023-10-29,3756,Electronics,430.79,3,Credit Card,South,1292.37,2023-10
461,2023-09-10,2498,Home & Garden,207.75,3,Debit Card,West,623.25,2023-09
462,2024-05-13,4435,Clothing,354.17,4,Credit Card,South,1416.68,2024-05
463,2023-02-04,4275,Clothing,282.96,1,PayPal,South,282.96,2023-02
464,2023-03-31,3259,Electronics,427.95,3,Credit Card,North,1283.85,2023-03
465,2024-08-27,2644,Sports,164.38,3,PayPal,East,493.14,2024-08
466,2024-08-24,1275,Books,266.6,2,Cash,South,533.2,2024-08
467,2024-02-22,4144,Electronics,247.83,4,Credit Card,West,991.32,2024-02
468,2023-04-25,2702,Clothing,183.41,4,Credit Card,East,733.64,2023-04
469,2024-09-08,2795,Clothing,446.81,2,Cash,North,893.62,2024-09
470,2023-07-15,1242,Electronics,91.28,2,Cash,East,182.56,2023-07
471,2024-05-15,4858,Sports,83.26,2,Debit Card,South,166.52,2024-05
472,2024-09-17,4173,Books,292.69,2,Cash,West,585.38,2024-09
473,2024-05-07,4034,Home & Garden,332.17,4,Debit Card,West,1328.68,2024-05
474,2023-03-16,3732,Electronics,105.36,3,Cash,East,316.08,2023-03
475,2024-02-17,1170,Books,201.45,3,PayPal,West,604.35,2024-02
476,2024-01-11,1652,Books,473.82,2,Credit Card,South,947.64,2024-01
477,2024-02-24,2932,Clothing,130.84,1,Cash,West,130.84,2024-02
478,2023-10-04,3235,Home & Garden,337.5,2,PayPal,West,675.0,2023-10
479,2024-01-29,4512,Electronics,372.67,3,Cash,West,1118.01,2024-01
480,2024-04-01,2109,Clothing,229.58,1,Credit Card,South,229.58,2024-04
481,2023-07-11,2499,Clothing,469.39,2,Cash,North,938.78,2023-07
482,2023-04-09,3099,Sports,370.96,1,Cash,West,370.96,2023-04
483,2024-07-01,3158,Books,234.38,2,Credit Card,North,468.76,2024-07
484,2023-04-06,2972,Electronics,288.97,4,Cash,East,1155.88,2023-04
485,2023-07-09,3924,Electronics,349.38,3,Credit Card,East,1048.14,2023-07
486,2023-02-06,4925,Electronics,300.17,2,Debit Card,South,600.34,2023-02
487,2024-01-04,2066,Clothing,440.56,1,Cash,South,440.56,2024-01
488,2024-06-08,3258,Sports,184.88,3,PayPal,South,554.64,2024-06
489,2023-10-06,3035,Home & Garden,156.94,2,Cash,South,313.88,2023-10
490,2023-08-05,4271,Clothing,114.78,2,Credit Card,North,229.56,2023-08
491,2023-09-30,4881,Home & Garden,28.51,2,Credit Card,South,57.02,2023-09
492,2023-03-03,1857,Sports,31.08,2,PayPal,North,62.16,2023-03
493,2024-08-18,4823,Books,436.33,4,PayPal,West,1745.32,2024-08
494,2023-12-08,3674,Electronics,342.41,3,Credit Card,West,1027.23,2023-12
495,2024-02-01,2049,Home & Garden,333.66,4,Debit Card,East,1334.64,2024-02
496,2023-01-19,4990,Clothing,311.17,3,Debit Card,East,933.51,2023-01
497,2023-06-26,1298,Home & Garden,426.12,2,Credit Card,North,852.24,2023-06
498,2024-09-03,4148,Books,245.33,3,Debit Card,South,735.99,2024-09
499,2024-01-31,1923,Electronics,436.5,1,PayPal,East,436.5,2024-01
500,2024-03-20,1136,Home & Garden,186.13,3,Debit Card,North,558.39,2024-03
501,2023-08-21,2043,Books,464.09,1,PayPal,East,464.09,2023-08
502,2023-03-17,3487,Clothing,352.34,1,Cash,South,352.34,2023-03
503,2023-09-22,1210,Sports,136.02,4,PayPal,North,544.08,2023-09
504,2024-03-30,3799,Clothing,286.4,3,Cash,East,859.2,2024-03
505,2024-01-19,2574,Electronics,271.18,2,PayPal,South,542.36,2024-01
506,2024-07-17,3482,Clothing,77.57,3,PayPal,North,232.71,2024-07
507,2024-05-20,1779,Clothing,299.71,4,Debit Card,North,1198.84,2024-05
508,2024-01-02,2230,Clothing,164.24,1,PayPal,North,164.24,2024-01
509,2023-05-24,3486,Clothing,35.65,1,Credit Card,West,35.65,2023-05
510,2023-03-10,2802,Electronics,474.84,4,Cash,North,1899.36,2023-03
511,2023-04-09,3713,Books,324.33,4,Cash,East,1297.32,2023-04
512,2024-01-31,2065,Home & Garden,439.69,3,PayPal,North,1319.07,2024-01
513,2023-01-25,1410,Sports,341.27,1,Credit Card,North,341.27,2023-01
514,2024-04-13,4594,Home & Garden,184.92,4,PayPal,North,739.68,2024-04
515,2024-04-28,3853,Home & Garden,261.22,3,PayPal,North,783.66,2024-04
516,2024-07-18,3657,Sports,341.12,3,Debit Card,North,1023.36,2024-07
517,2023-05-31,1426,Electronics,480.52,2,PayPal,West,961.04,2023-05
518,2023-05-24,4346,Sports,134.3,1,PayPal,South,134.3,2023-05
519,2024-07-22,2471,Electronics,438.74,3,Debit Card,West,1316.22,2024-07
520,2023-02-08,3949,Home & Garden,462.8,4,Debit Card,East,1851.2,2023-02
521,2023-04-19,1941,Electronics,338.5,1,Credit Card,South,338.5,2023-04
522,2023-02-11,2907,Books,466.32,4,Debit Card,East,1865.28,2023-02
523,2023-07-05,1741,Sports,204.96,4,Cash,North,819.84,2023-07
524,2024-02-02,2392,Books,476.98,3,Cash,East,1430.94,2024-02
525,2023-08-11,2243,Home & Garden,354.36,3,Credit Card,West,1063.08,2023-08
526,2024-09-25,2600,Sports,30.58,2,PayPal,West,61.16,2024-09
527,2023-05-13,4938,Home & Garden,454.37,4,Credit Card,North,1817.48,2023-05
528,2023-06-12,2255,Books,247.39,3,Debit Card,North,742.17,2023-06
529,2023-08-03,1327,Home & Garden,235.56,2,PayPal,South,471.12,2023-08
530,2023-08-23,2466,Sports,287.57,1,Credit Card,West,287.57,2023-08
531,2024-10-19,3099,Sports,83.2,2,Credit Card,West,166.4,2024-10
532,2024-08-10,4957,Home & Garden,239.89,2,Cash,South,479.78,2024-08
533,2023-01-09,2966,Sports,417.25,4,Credit Card,West,1669.0,2023-01
534,2023-03-15,1375,Sports,17.59,1,PayPal,South,17.59,2023-03
535,2024-05-06,1262,Home & Garden,143.73,4,Credit Card,West,574.92,2024-05
536,2023-09-10,1266,Books,11.2,4,Credit Card,East,44.8,2023-09
537,2023-08-18,3406,Sports,213.7,2,Debit Card,East,427.4,2023-08
538,2024-06-02,4388,Sports,366.87,2,Credit Card,South,733.74,2024-06
539,2023-06-23,4395,Sports,401.4,3,PayPal,South,1204.2,2023-06
540,2024-10-14,2944,Sports,473.14,2,Cash,North,946.28,2024-10
541,2023-06-17,4979,Home & Garden,308.17,3,Cash,West,924.51,2023-06
542,2023-06-19,4737,Books,134.77,4,Cash,East,539.08,2023-06
543,2024-01-28,2893,Books,462.83,2,Cash,North,925.66,2024-01
544,2024-09-25,2901,Electronics,389.9,1,Debit Card,West,389.9,2024-09
545,2023-07-13,3699,Sports,291.47,1,PayPal,East,291.47,2023-07
546,2024-05-31,4634,Sports,350.86,4,Debit Card,West,1403.44,2024-05
547,2023-01-29,2652,Electronics,462.92,4,Cash,South,1851.68,2023-01
548,2023-06-14,2444,Books,359.07,2,Debit Card,East,718.14,2023-06
549,2024-02-26,1045,Clothing,190.5,3,Credit Card,East,571.5,2024-02
550,2023-12-05,4892,Clothing,359.38,2,PayPal,North,718.76,2023-12
551,2024-10-09,1599,Books,29.74,3,Credit Card,West,89.22,2024-10
552,2024-05-10,1719,Sports,199.34,2,Debit Card,South,398.68,2024-05
553,2023-12-31,2912,Clothing,209.1,1,Credit Card,South,209.1,2023-12
554,2023-12-08,2292,Home & Garden,91.75,1,Debit Card,West,91.75,2023-12
555,2024-05-14,1600,Home & Garden,21.31,3,Debit Card,West,63.93,2024-05
556,2024-10-18,1380,Electronics,75.36,2,PayPal,South,150.72,2024-10
557,2024-05-25,1117,Books,330.76,4,PayPal,West,1323.04,2024-05
558,2023-11-23,4637,Books,403.12,3,PayPal,North,1209.36,2023-11
559,2023-08-05,3163,Clothing,494.22,1,Cash,West,494.22,2023-08
560,2023-10-28,4701,Sports,179.72,3,PayPal,North,539.16,2023-10
561,2023-05-12,1259,Books,303.7,2,Credit Card,North,607.4,2023-05
562,2023-03-11,2098,Clothing,469.2,4,PayPal,West,1876.8,2023-03
563,2023-09-09,2503,Clothing,91.85,4,PayPal,East,367.4,2023-09
564,2024-02-19,3352,Books,361.65,3,PayPal,East,1084.95,2024-02
565,2024-03-20,3054,Clothing,379.94,2,Debit Card,North,759.88,2024-03
566,2023-07-01,1365,Electronics,53.6,2,Debit Card,West,107.2,2023-07
567,2023-06-16,2657,Electronics,432.01,4,PayPal,North,1728.04,2023-06
568,2023-04-01,3570,Books,408.42,1,Debit Card,West,408.42,2023-04
569,2024-06-14,4419,Sports,26.37,2,Debit Card,West,52.74,2024-06
570,2023-02-08,2461,Electronics,54.63,4,Cash,South,218.52,2023-02
571,2023-05-06,3024,Electronics,34.07,4,Credit Card,East,136.28,2023-05
572,2024-03-26,4286,Books,174.02,2,Debit Card,East,348.04,2024-03
573,2023-06-22,3476,Home & Garden,259.55,2,Credit Card,South,519.1,2023-06
574,2024-10-14,1790,Clothing,270.85,3,Debit Card,South,812.55,2024-10
575,2023-08-08,4569,Electronics,141.16,1,PayPal,South,141.16,2023-08
576,2024-09-29,4611,Home & Garden,456.68,3,Debit Card,North,1370.04,2024-09
577,2023-02-27,1746,Sports,190.45,3,Debit Card,North,571.35,2023-02
578,2024-04-20,3414,Home & Garden,32.32,4,Credit Card,North,129.28,2024-04
579,2024-03-31,1312,Books,157.11,4,PayPal,North,628.44,2024-03
580,2023-12-27,1537,Sports,270.24,1,Cash,North,270.24,2023-12
581,2023-01-01,1920,Sports,210.03,3,Credit Card,East,630.09,2023-01
582,2024-01-22,2077,Home & Garden,144.18,3,PayPal,East,432.54,2024-01
583,2023-12-14,4612,Books,74.35,4,PayPal,West,297.4,2023-12
584,2023-07-09,2490,Electronics,411.39,4,Credit Card,East,1645.56,2023-07
585,2024-05-19,3912,Home & Garden,498.11,2,Debit Card,South,996.22,2024-05
586,2023-07-10,4235,Electronics,171.48,3,PayPal,East,514.44,2023-07
587,2024-05-22,3829,Home & Garden,196.99,1,Cash,South,196.99,2024-05
588,2024-01-04,3381,Electronics,312.84,3,Debit Card,East,938.52,2024-01
589,2024-02-13,4618,Home & Garden,362.04,4,Credit Card,North,1448.16,2024-02
590,2023-04-27,1797,Sports,202.09,2,Credit Card,East,404.18,2023-04
591,2023-05-14,1347,Clothing,453.42,3,Credit Card,West,1360.26,2023-05
592,2023-02-27,1272,Sports,284.4,1,Credit Card,North,284.4,2023-02
593,2024-07-09,4010,Electronics,230.69,4,Cash,North,922.76,2024-07
594,2023-06-22,1719,Books,326.87,2,Cash,West,653.74,2023-06
595,2023-05-29,2773,Sports,476.87,3,PayPal,East,1430.61,2023-05
596,2023-03-21,4485,Clothing,399.33,1,Cash,East,399.33,2023-03
597,2023-08-01,3547,Electronics,29.61,4,Credit Card,West,118.44,2023-08
598,2023-07-22,4164,Sports,172.83,1,Cash,North,172.83,2023-07
599,2023-08-17,1684,Home & Garden,240.57,3,Debit Card,West,721.71,2023-08
600,2023-08-15,3126,Books,164.11,4,Debit Card,South,656.44,2023-08
601,2024-10-20,1621,Electronics,353.09,3,PayPal,South,1059.27,2024-10
602,2024-06-15,3039,Sports,414.87,2,Credit Card,East,829.74,2024-06
603,2024-03-16,4288,Electronics,368.36,3,Cash,North,1105.08,2024-03
604,2024-02-06,1946,Home & Garden,494.77,2,PayPal,South,989.54,2024-02
605,2023-02-16,3405,Clothing,143.55,3,PayPal,West,430.65,2023-02
606,2023-08-21,3665,Sports,438.74,1,Cash,East,438.74,2023-08
607,2023-11-01,1506,Electronics,385.65,1,PayPal,East,385.65,2023-11
608,2024-06-09,2582,Electronics,187.47,4,Credit Card,North,749.88,2024-06
609,2023-05-23,4252,Electronics,369.72,1,Cash,South,369.72,2023-05
610,2024-02-19,3623,Clothing,61.0,1,Debit Card,East,61.0,2024-02
611,2024-05-27,4317,Electronics,396.77,2,Debit Card,West,793.54,2024-05
612,2024-01-08,1243,Books,270.84,1,Cash,South,270.84,2024-01
613,2024-07-19,1505,Books,153.22,2,PayPal,East,306.44,2024-07
614,2023-09-16,1421,Electronics,331.33,2,PayPal,East,662.66,2023-09
615,2024-10-17,4391,Books,324.39,2,Debit Card,South,648.78,2024-10
616,2024-04-15,4158,Sports,112.65,3,Debit Card,South,337.95,2024-04
617,2023-01-12,3264,Books,24.89,2,Credit Card,North,49.78,2023-01
618,2023-11-26,4561,Electronics,222.48,3,PayPal,West,667.44,2023-11
619,2023-12-24,4590,Home & Garden,289.06,2,Credit Card,North,578.12,2023-12
620,2024-02-12,4349,Sports,439.54,3,Debit Card,North,1318.62,2024-02
621,2024-01-08,2872,Clothing,464.83,4,Debit Card,West,1859.32,2024-01
622,2023-01-08,4793,Electronics,269.11,4,Debit Card,West,1076.44,2023-01
623,2023-05-02,4056,Clothing,379.36,3,Debit Card,North,1138.08,2023-05
624,2023-12-14,2192,Home & Garden,225.26,4,Credit Card,South,901.04,2023-12
625,2023-03-31,1329,Clothing,375.58,1,Debit Card,West,375.58,2023-03
626,2024-10-09,1649,Electronics,110.35,2,Cash,North,220.7,2024-10
627,2023-11-12,2464,Electronics,191.82,3,PayPal,South,575.46,2023-11
628,2023-06-27,1390,Home & Garden,320.77,4,Debit Card,East,1283.08,2023-06
629,2024-06-23,2519,Electronics,18.9,4,PayPal,South,75.6,2024-06
630,2023-02-10,1380,Home & Garden,364.01,1,Debit Card,North,364.01,2023-02
631,2024-05-16,4377,Home & Garden,419.41,2,Credit Card,West,838.82,2024-05
632,2023-05-25,1741,Electronics,205.58,1,PayPal,South,205.58,2023-05
633,2023-07-20,3010,Books,229.49,3,Credit Card,South,688.47,2023-07
634,2024-04-05,1819,Home & Garden,427.13,4,Debit Card,South,1708.52,2024-04
635,2024-07-11,1672,Electronics,390.07,4,Cash,West,1560.28,2024-07
636,2024-06-30,3560,Books,151.19,4,Cash,West,604.76,2024-06
637,2023-09-10,2771,Home & Garden,168.75,1,Cash,South,168.75,2023-09
638,2024-01-25,3996,Books,342.65,1,Cash,South,342.65,2024-01
639,2024-08-16,2211,Sports,285.97,2,Cash,North,571.94,2024-08
640,2023-09-13,1929,Sports,89.49,3,Credit Card,West,268.47,2023-09
641,2024-03-25,2539,Books,161.87,2,Cash,South,323.74,2024-03
642,2023-01-10,1912,Home & Garden,450.99,2,Debit Card,West,901.98,2023-01
643,2023-08-30,1643,Electronics,347.21,4,Credit Card,West,1388.84,2023-08
644,2023-09-08,1426,Clothing,493.13,1,Credit Card,West,493.13,2023-09
645,2023-01-05,1501,Electronics,385.84,3,Cash,North,1157.52,2023-01
646,2023-04-29,1729,Clothing,471.57,2,PayPal,East,943.14,2023-04
647,2024-01-09,2283,Clothing,115.93,3,Debit Card,West,347.79,2024-01
648,2023-03-06,4584,Home & Garden,388.03,4,Credit Card,West,1552.12,2023-03
649,2023-05-26,3118,Books,19.91,2,Debit Card,South,39.82,2023-05
650,2023-08-12,3525,Electronics,338.67,1,PayPal,West,338.67,2023-08
651,2023-08-27,4249,Books,239.95,2,Credit Card,East,479.9,2023-08
652,2023-06-26,1456,Sports,179.91,4,Debit Card,West,719.64,2023-06
653,2023-10-09,3236,Home & Garden,432.58,2,Cash,North,865.16,2023-10
654,2023-03-04,1290,Home & Garden,428.59,4,Credit Card,South,1714.36,2023-03
655,2023-08-05,4591,Sports,20.93,2,Credit Card,East,41.86,2023-08
656,2024-04-05,4836,Electronics,308.66,3,Credit Card,North,925.98,2024-04
657,2024-09-01,1919,Sports,190.24,1,Credit Card,East,190.24,2024-09
